subject,order,location,color,Language,Task
4,78,A15,4,English,Fixed
4,23,A16,2,English,Open
4,121,A16,2,English,Fixed
4,111,A17,2,English,Open
4,87,A17,2,English,Fixed
4,63,A18,2,English,Open
4,9,A18,2,English,Fixed
4,66,A18,8,English,Fixed
4,18,A19,11,English,Open
4,115,A19,11,English,Fixed
4,145,A2,11,English,Open
4,116,A2,11,English,Fixed
4,70,A20,2,English,Open
4,41,A20,11,English,Fixed
4,11,A3,11,English,Open
4,44,A3,11,English,Fixed
4,16,A4,6,English,Open
4,53,A4,6,English,Fixed
4,3,A5,6,English,Open
4,157,A5,6,English,Fixed
4,42,A6,6,English,Open
4,154,A6,6,English,Fixed
4,109,A7,6,English,Open
4,48,A7,5,English,Fixed
4,99,A8,5,English,Open
4,102,A8,5,English,Fixed
4,12,A9,4,English,Open
4,33,A9,5,English,Fixed
4,22,B1,11,English,Open
4,1,B1,11,English,Fixed
4,62,B10,4,English,Open
4,159,B10,5,English,Fixed
4,90,B11,4,English,Open
4,14,B11,5,English,Fixed
4,65,B12,4,English,Open
4,17,B12,4,English,Fixed
4,57,B13,4,English,Open
4,114,B13,4,English,Fixed
4,86,B14,4,English,Open
4,131,B14,4,English,Fixed
4,46,B15,4,English,Open
4,149,B15,4,English,Fixed
4,155,B16,8,English,Open
4,72,B16,8,English,Fixed
4,9,B17,8,English,Open
4,91,B17,8,English,Fixed
4,14,B18,11,English,Open
4,6,B18,11,English,Fixed
4,125,B19,11,English,Open
4,122,B19,11,English,Fixed
4,118,B2,11,English,Open
4,112,B2,11,English,Fixed
4,153,B20,11,English,Open
4,68,B20,11,English,Fixed
4,50,B3,PEACH,English,Open
4,90,B3,9,English,Fixed
4,54,B4,6,English,Open
4,65,B4,6,English,Fixed
4,52,B5,6,English,Open
4,80,B5,6,English,Fixed
4,117,B6,6,English,Open
4,77,B6,6,English,Fixed
4,85,B7,5,English,Open
4,64,B7,5,English,Fixed
4,82,B8,5,English,Open
4,59,B8,5,English,Fixed
4,123,B9,4,English,Open
4,92,B9,5,English,Fixed
4,75,C1,11,English,Open
4,8,C1,11,English,Fixed
4,107,C10,4,English,Open
4,30,C10,5,English,Fixed
4,151,C11,4,English,Open
4,38,C11,4,English,Fixed
4,96,C12,4,English,Open
4,153,C12,4,English,Fixed
4,132,C13,4,English,Open
4,13,C13,4,English,Fixed
4,148,C14,4,English,Open
4,29,C14,4,English,Fixed
4,149,C15,4,English,Open
4,100,C15,4,English,Fixed
4,64,C16,8,English,Open
4,73,C16,8,English,Fixed
4,143,C17,8,English,Open
4,61,C17,8,English,Fixed
4,32,C18,11,English,Open
4,5,C18,11,English,Fixed
4,101,C19,11,English,Open
4,16,C19,11,English,Fixed
4,2,C2,PEACH,English,Open
4,51,C2,11,English,Fixed
4,104,C20,11,English,Open
4,63,C20,11,English,Fixed
4,27,C3,9,English,Open
4,118,C3,9,English,Fixed
4,56,C4,6,English,Open
4,54,C4,9,English,Fixed
4,36,C5,6,English,Open
4,4,C5,6,English,Fixed
4,26,C6,5,English,Open
4,120,C6,6,English,Fixed
4,114,C7,5,English,Open
4,89,C7,5,English,Fixed
4,49,C8,5,English,Open
4,67,C8,5,English,Fixed
4,51,C9,5,English,Open
4,35,C9,5,English,Fixed
4,39,D1,11,English,Open
4,143,D1,11,English,Fixed
4,152,D10,5,English,Open
4,98,D10,5,English,Fixed
4,53,D11,4,English,Open
4,141,D11,5,English,Fixed
4,110,D12,4,English,Open
4,108,D12,4,English,Fixed
4,58,D13,4,English,Open
4,15,D13,4,English,Fixed
4,138,D14,4,English,Open
4,140,D14,4,English,Fixed
4,136,D15,4,English,Open
4,123,D15,4,English,Fixed
4,30,D16,8,English,Open
4,129,D16,8,English,Fixed
4,128,D17,8,English,Open
4,97,D17,8,English,Fixed
4,40,D18,8,English,Open
4,127,D18,11,English,Fixed
4,77,D19,11,English,Open
4,32,D19,11,English,Fixed
4,28,D2,9,English,Open
4,52,D2,9,English,Fixed
4,88,D20,11,English,Open
4,86,D20,11,English,Fixed
4,45,D3,9,English,Open
4,155,D3,9,English,Fixed
4,37,D4,9,English,Open
4,111,D4,6,English,Fixed
4,80,D5,5,English,Open
4,94,D5,6,English,Fixed
4,4,D6,5,English,Open
4,124,D6,5,English,Fixed
4,130,D7,5,English,Open
4,42,D7,5,English,Fixed
4,158,D8,5,English,Open
4,27,D8,5,English,Fixed
4,19,D9,5,English,Open
4,24,D9,5,English,Fixed
4,61,E1,11,English,Open
4,12,E1,11,English,Fixed
4,17,E10,5,English,Open
4,109,E10,5,English,Fixed
4,102,E11,4,English,Open
4,57,E11,5,English,Fixed
4,79,E12,4,English,Open
4,158,E12,4,English,Fixed
4,73,E13,4,English,Open
4,96,E13,4,English,Fixed
4,115,E14,4,English,Open
4,74,E14,4,English,Fixed
4,122,E15,4,English,Open
4,103,E15,4,English,Fixed
4,156,E16,8,English,Open
4,28,E16,8,English,Fixed
4,1,E17,8,English,Open
4,47,E17,8,English,Fixed
4,69,E18,8,English,Open
4,139,E19,11,English,Open
4,83,E19,11,English,Fixed
4,7,E2,9,English,Open
4,60,E2,9,English,Fixed
4,48,E20,11,English,Open
4,104,E20,11,English,Fixed
4,126,E3,9,English,Open
4,3,E3,9,English,Fixed
4,25,E4,10,English,Open
4,25,E4,10,English,Fixed
4,10,E5,5,English,Open
4,132,E5,10,English,Fixed
4,137,E6,5,English,Open
4,147,E6,5,English,Fixed
4,71,E7,5,English,Open
4,22,E7,5,English,Fixed
4,154,E8,5,English,Open
4,26,E8,5,English,Fixed
4,98,E9,5,English,Open
4,139,E9,5,English,Fixed
4,108,F1,3,English,Open
4,10,F1,3,English,Fixed
4,87,F10,5,English,Open
4,137,F10,5,English,Fixed
4,76,F11,4,English,Open
4,150,F11,5,English,Fixed
4,8,F12,4,English,Open
4,105,F12,4,English,Fixed
4,67,F13,4,English,Open
4,152,F13,4,English,Fixed
4,135,F14,4,English,Open
4,11,F14,4,English,Fixed
4,127,F15,4,English,Open
4,160,F15,4,English,Fixed
4,121,F16,8,English,Open
4,55,F16,8,English,Fixed
4,150,F17,8,English,Open
4,31,F17,8,English,Fixed
4,119,F18,8,English,Open
4,2,F18,8,English,Fixed
4,33,F19,8,English,Open
4,119,F19,11,English,Fixed
4,60,F2,3,English,Open
4,82,F2,9,English,Fixed
4,159,F20,3,English,Open
4,49,F20,8,English,Fixed
4,93,F3,10,English,Open
4,56,F3,10,English,Fixed
4,38,F4,10,English,Open
4,142,F4,10,English,Fixed
4,113,F5,5,English,Open
4,34,F5,10,English,Fixed
4,43,F6,5,English,Open
4,37,F6,5,English,Fixed
4,124,F7,5,English,Open
4,76,F7,5,English,Fixed
4,120,F8,5,English,Open
4,7,F8,5,English,Fixed
4,142,F9,5,English,Open
4,88,F9,5,English,Fixed
4,100,G1,3,English,Open
4,85,G1,3,English,Fixed
4,84,G10,4,English,Open
4,110,G10,5,English,Fixed
4,97,G11,4,English,Open
4,95,G11,5,English,Fixed
4,91,G12,4,English,Open
4,21,G12,4,English,Fixed
4,131,G13,4,English,Open
4,126,G13,4,English,Fixed
4,134,G14,4,English,Open
4,130,G14,4,English,Fixed
4,15,G15,4,English,Open
4,19,G15,4,English,Fixed
4,129,G16,8,English,Open
4,99,G16,8,English,Fixed
4,144,G17,8,English,Open
4,148,G17,8,English,Fixed
4,55,G18,8,English,Open
4,69,G18,8,English,Fixed
4,157,G19,8,English,Open
4,101,G19,8,English,Fixed
4,68,G2,3,English,Open
4,46,G2,3,English,Fixed
4,141,G20,3,English,Open
4,135,G20,8,English,Fixed
4,31,G3,10,English,Open
4,39,G3,10,English,Fixed
4,78,G4,10,English,Open
4,79,G4,10,English,Fixed
4,106,G5,5,English,Open
4,50,G5,10,English,Fixed
4,13,G6,5,English,Open
4,128,G6,10,English,Fixed
4,83,G7,5,English,Open
4,133,G7,5,English,Fixed
4,24,G8,5,English,Open
4,45,G8,5,English,Fixed
4,160,G9,5,English,Open
4,36,G9,5,English,Fixed
4,20,H1,3,English,Open
4,81,H1,8,English,Fixed
4,35,H10,5,English,Open
4,146,H10,5,English,Fixed
4,140,H11,5,English,Open
4,156,H11,5,English,Fixed
4,66,H12,4,English,Open
4,117,H12,4,English,Fixed
4,59,H13,4,English,Open
4,40,H13,4,English,Fixed
4,21,H14,4,English,Open
4,136,H14,4,English,Fixed
4,146,H15,4,English,Open
4,75,H15,4,English,Fixed
4,41,H16,4,English,Open
4,106,H16,8,English,Fixed
4,6,H17,8,English,Open
4,62,H17,8,English,Fixed
4,112,H18,8,English,Open
4,113,H18,8,English,Fixed
4,133,H19,8,English,Open
4,58,H19,8,English,Fixed
4,147,H2,10,English,Open
4,145,H2,3,English,Fixed
4,92,H20,MAROON,English,Open
4,18,H20,8,English,Fixed
4,44,H3,10,English,Open
4,107,H3,10,English,Fixed
4,34,H4,1,English,Open
4,93,H4,1,English,Fixed
4,5,H5,1,English,Open
4,84,H5,1,English,Fixed
4,105,H6,1,English,Open
4,71,H6,1,English,Fixed
4,29,H7,1,English,Open
4,151,H7,1,English,Fixed
4,116,H8,5,English,Open
4,70,H8,5,English,Fixed
4,47,H9,5,English,Open
4,125,H9,5,English,Fixed
5,17,A1,11,English,Open
5,156,A1,11,English,Fixed
5,130,A10,MARINE,English,Open
5,144,A10,5,English,Fixed
5,95,A11,MARINE,English,Open
5,49,A11,5,English,Fixed
5,100,A12,4,English,Open
5,82,A12,5,English,Fixed
5,88,A13,4,English,Open
5,57,A13,5,English,Fixed
5,131,A14,4,English,Open
5,95,A14,4,English,Fixed
5,80,A15,4,English,Open
5,160,A15,4,English,Fixed
5,138,A16,2,English,Open
5,104,A16,2,English,Fixed
5,96,A17,11,English,Open
5,26,A17,2,English,Fixed
5,158,A18,11,English,Open
5,118,A18,11,English,Fixed
5,94,A19,11,English,Open
5,109,A19,11,English,Fixed
5,26,A2,BEIGE,English,Open
5,158,A2,11,English,Fixed
5,36,A20,11,English,Open
5,149,A20,11,English,Fixed
5,133,A3,11,English,Open
5,129,A3,11,English,Fixed
5,58,A4,BEIGE,English,Open
5,71,A4,6,English,Fixed
5,60,A5,6,English,Open
5,17,A5,6,English,Fixed
5,111,A6,6,English,Open
5,8,A6,6,English,Fixed
5,27,A7,5,English,Open
5,145,A7,5,English,Fixed
5,74,A8,5,English,Open
5,50,A8,5,English,Fixed
5,134,A9,MARINE,English,Open
5,123,A9,5,English,Fixed
5,144,B1,11,English,Open
5,128,B1,11,English,Fixed
5,120,B10,MARINE,English,Open
5,10,B10,5,English,Fixed
5,33,B11,MARINE,English,Open
5,97,B11,5,English,Fixed
5,122,B12,MARINE,English,Open
5,59,B12,4,English,Fixed
5,44,B13,4,English,Open
5,14,B13,4,English,Fixed
5,40,B14,4,English,Open
5,80,B14,4,English,Fixed
5,126,B15,4,English,Open
5,29,B15,4,English,Fixed
5,116,B16,LAVENDER,English,Open
5,135,B16,8,English,Fixed
5,106,B17,LAVENDER,English,Open
5,36,B17,8,English,Fixed
5,135,B18,11,English,Open
5,112,B18,11,English,Fixed
5,6,B19,11,English,Open
5,93,B19,11,English,Fixed
5,62,B2,11,English,Open
5,157,B2,11,English,Fixed
5,56,B20,11,English,Open
5,139,B20,11,English,Fixed
5,51,B3,9,English,Open
5,23,B3,9,English,Fixed
5,43,B4,9,English,Open
5,103,B4,6,English,Fixed
5,9,B5,6,English,Open
5,152,B5,6,English,Fixed
5,152,B6,6,English,Open
5,85,B6,6,English,Fixed
5,39,B7,6,English,Open
5,66,B7,5,English,Fixed
5,38,B8,5,English,Open
5,102,B8,5,English,Fixed
5,45,B9,MARINE,English,Open
5,35,B9,5,English,Fixed
5,83,C1,11,English,Open
5,67,C1,11,English,Fixed
5,78,C10,MARINE,English,Open
5,140,C10,5,English,Fixed
5,113,C11,5,English,Open
5,124,C11,5,English,Fixed
5,136,C12,4,English,Open
5,20,C12,5,English,Fixed
5,65,C13,4,English,Open
5,127,C13,4,English,Fixed
5,64,C14,4,English,Open
5,81,C14,4,English,Fixed
5,54,C15,4,English,Open
5,55,C15,4,English,Fixed
5,13,C16,LAVENDER,English,Open
5,133,C16,4,English,Fixed
5,16,C17,LAVENDER,English,Open
5,106,C17,8,English,Fixed
5,109,C18,11,English,Open
5,126,C18,8,English,Fixed
5,29,C19,11,English,Open
5,119,C19,11,English,Fixed
5,124,C2,PEACH,English,Open
5,58,C2,9,English,Fixed
5,3,C20,11,English,Open
5,121,C20,11,English,Fixed
5,102,C3,9,English,Open
5,15,C3,9,English,Fixed
5,52,C4,9,English,Open
5,120,C4,9,English,Fixed
5,157,C5,6,English,Open
5,125,C5,10,English,Fixed
5,159,C6,6,English,Open
5,98,C6,5,English,Fixed
5,149,C7,5,English,Open
5,25,C7,5,English,Fixed
5,50,C8,5,English,Open
5,101,C8,5,English,Fixed
5,12,C9,MARINE,English,Open
5,143,C9,5,English,Fixed
5,63,D1,11,English,Open
5,42,D1,11,English,Fixed
5,146,D10,5,English,Open
5,56,D10,5,English,Fixed
5,10,D11,MARINE,English,Open
5,148,D11,5,English,Fixed
5,68,D12,5,English,Open
5,100,D12,4,English,Fixed
5,71,D13,4,English,Open
5,69,D13,4,English,Fixed
5,141,D14,4,English,Open
5,46,D14,4,English,Fixed
5,59,D15,4,English,Open
5,86,D15,4,English,Fixed
5,107,D16,LAVENDER,English,Open
5,84,D16,8,English,Fixed
5,67,D17,8,English,Open
5,47,D17,8,English,Fixed
5,137,D18,11,English,Open
5,78,D18,8,English,Fixed
5,86,D19,11,English,Open
5,38,D19,11,English,Fixed
5,103,D2,9,English,Open
5,70,D2,9,English,Fixed
5,23,D20,11,English,Open
5,32,D20,11,English,Fixed
5,46,D3,9,English,Open
5,37,D3,9,English,Fixed
5,76,D4,6,English,Open
5,13,D4,9,English,Fixed
5,37,D5,6,English,Open
5,24,D5,10,English,Fixed
5,105,D6,5,English,Open
5,73,D6,5,English,Fixed
5,98,D7,6,English,Open
5,150,D7,5,English,Fixed
5,55,D8,5,English,Open
5,88,D8,5,English,Fixed
5,154,D9,5,English,Open
5,159,D9,5,English,Fixed
5,118,E1,3,English,Open
5,68,E1,3,English,Fixed
5,2,E10,5,English,Open
5,6,E10,5,English,Fixed
5,28,E11,TEAL,English,Open
5,91,E11,5,English,Fixed
5,89,E12,5,English,Open
5,9,E12,4,English,Fixed
5,82,E13,4,English,Open
5,54,E13,4,English,Fixed
5,127,E14,4,English,Open
5,75,E14,4,English,Fixed
5,153,E15,4,English,Open
5,52,E15,4,English,Fixed
5,85,E16,8,English,Open
5,137,E16,8,English,Fixed
5,119,E17,8,English,Open
5,147,E17,8,English,Fixed
5,90,E18,LAVENDER,English,Open
5,79,E18,8,English,Fixed
5,22,E19,11,English,Open
5,21,E19,11,English,Fixed
5,4,E2,9,English,Open
5,116,E2,3,English,Fixed
5,114,E20,11,English,Open
5,39,E20,11,English,Fixed
5,87,E3,9,English,Open
5,65,E3,10,English,Fixed
5,143,E4,9,English,Open
5,155,E4,10,English,Fixed
5,132,E5,6,English,Open
5,87,E5,10,English,Fixed
5,41,E6,5,English,Open
5,5,E6,5,English,Fixed
5,129,E7,5,English,Open
5,11,E7,5,English,Fixed
5,42,E8,5,English,Open
5,136,E8,5,English,Fixed
5,73,E9,5,English,Open
5,51,E9,5,English,Fixed
5,75,F1,3,English,Open
5,117,F1,3,English,Fixed
5,35,F10,5,English,Open
5,153,F10,5,English,Fixed
5,84,F11,4,English,Open
5,31,F11,5,English,Fixed
5,61,F12,5,English,Open
5,48,F12,5,English,Fixed
5,32,F13,5,English,Open
5,19,F13,4,English,Fixed
5,160,F14,4,English,Open
5,96,F14,4,English,Fixed
5,57,F15,4,English,Open
5,7,F15,4,English,Fixed
5,93,F16,8,English,Open
5,108,F16,8,English,Fixed
5,24,F17,8,English,Open
5,130,F17,8,English,Fixed
5,156,F18,8,English,Open
5,64,F18,8,English,Fixed
5,110,F19,11,English,Open
5,4,F19,8,English,Fixed
5,155,F2,3,English,Open
5,33,F2,3,English,Fixed
5,31,F20,11,English,Open
5,94,F20,3,English,Fixed
5,18,F3,10,English,Open
5,60,F3,10,English,Fixed
5,150,F4,10,English,Open
5,43,F4,10,English,Fixed
5,148,F5,10,English,Open
5,114,F5,10,English,Fixed
5,115,F6,5,English,Open
5,92,F6,5,English,Fixed
5,99,F7,5,English,Open
5,83,F7,5,English,Fixed
5,66,F8,5,English,Open
5,62,F8,5,English,Fixed
5,145,F9,5,English,Open
5,28,F9,5,English,Fixed
5,77,G1,3,English,Open
5,142,G1,3,English,Fixed
5,92,G10,5,English,Open
5,105,G10,5,English,Fixed
5,8,G11,5,English,Open
5,30,G11,5,English,Fixed
5,21,G12,5,English,Open
5,18,G12,5,English,Fixed
5,142,G13,4,English,Open
5,90,G13,4,English,Fixed
5,69,G14,4,English,Open
5,107,G14,4,English,Fixed
5,117,G15,4,English,Open
5,110,G15,4,English,Fixed
5,25,G16,INDIGO,English,Open
5,45,G16,4,English,Fixed
5,14,G17,8,English,Open
5,16,G17,8,English,Fixed
5,123,G18,8,English,Open
5,132,G18,8,English,Fixed
5,34,G19,8,English,Open
5,44,G19,8,English,Fixed
5,128,G2,3,English,Open
5,151,G2,3,English,Fixed
5,79,G20,3,English,Open
5,61,G20,8,English,Fixed
5,108,G3,10,English,Open
5,131,G3,10,English,Fixed
5,125,G4,10,English,Open
5,34,G4,10,English,Fixed
5,11,G5,10,English,Open
5,111,G5,10,English,Fixed
5,7,G6,5,English,Open
5,77,G6,5,English,Fixed
5,91,G7,5,English,Open
5,89,G7,5,English,Fixed
5,140,G8,5,English,Open
5,122,G8,5,English,Fixed
5,1,G9,5,English,Open
5,113,G9,5,English,Fixed
5,30,H1,8,English,Open
5,27,H1,8,English,Fixed
5,101,H10,5,English,Open
5,2,H10,5,English,Fixed
5,5,H11,5,English,Open
5,12,H11,5,English,Fixed
5,81,H12,4,English,Open
5,134,H12,5,English,Fixed
5,72,H13,4,English,Open
5,115,H13,4,English,Fixed
5,139,H14,4,English,Open
5,154,H14,4,English,Fixed
5,15,H15,4,English,Open
5,141,H15,4,English,Fixed
5,49,H16,8,English,Open
5,41,H16,4,English,Fixed
5,121,H17,8,English,Open
5,63,H17,8,English,Fixed
5,97,H18,8,English,Open
5,1,H18,8,English,Fixed
5,147,H19,8,English,Open
5,72,H19,8,English,Fixed
5,53,H2,10,English,Open
5,53,H2,10,English,Fixed
5,19,H20,8,English,Open
5,76,H20,8,English,Fixed
5,47,H3,10,English,Open
5,40,H3,1,English,Fixed
5,70,H4,10,English,Open
5,22,H4,1,English,Fixed
5,112,H5,10,English,Open
5,146,H5,1,English,Fixed
5,20,H6,5,English,Open
5,138,H6,1,English,Fixed
5,104,H7,5,English,Open
5,3,H7,1,English,Fixed
5,151,H8,5,English,Open
5,74,H8,5,English,Fixed
5,48,H9,5,English,Open
5,99,H9,5,English,Fixed
6,53,A1,11,English,Open
6,68,A1,11,English,Fixed
6,84,A10,LIME,English,Open
6,98,A10,5,English,Fixed
6,85,A11,LIME,English,Open
6,14,A11,4,English,Fixed
6,27,A12,5,English,Open
6,126,A12,4,English,Fixed
6,40,A13,LIME,English,Open
6,76,A13,4,English,Fixed
6,124,A14,BEIGE,English,Open
6,17,A14,4,English,Fixed
6,79,A15,7,English,Open
6,61,A15,2,English,Fixed
6,13,A16,2,English,Open
6,96,A16,2,English,Fixed
6,121,A17,7,English,Open
6,49,A17,2,English,Fixed
6,22,A18,BEIGE,English,Open
6,147,A18,11,English,Fixed
6,156,A19,SALMON,English,Open
6,36,A19,11,English,Fixed
6,116,A2,BEIGE,English,Open
6,69,A2,11,English,Fixed
6,87,A20,11,English,Open
6,42,A20,11,English,Fixed
6,74,A3,BEIGE,English,Open
6,90,A3,11,English,Fixed
6,135,A4,SHERBERT,English,Open
6,27,A4,6,English,Fixed
6,98,A5,6,English,Open
6,51,A5,6,English,Fixed
6,128,A6,6,English,Open
6,108,A6,6,English,Fixed
6,3,A7,5,English,Open
6,70,A7,5,English,Fixed
6,61,A8,LIME,English,Open
6,142,A8,5,English,Fixed
6,43,A9,5,English,Open
6,152,A9,5,English,Fixed
6,56,B1,SALMON,English,Open
6,153,B1,11,English,Fixed
6,119,B10,LIME,English,Open
6,111,B10,5,English,Fixed
6,159,B11,5,English,Open
6,87,B11,4,English,Fixed
6,97,B12,5,English,Open
6,66,B12,4,English,Fixed
6,71,B13,4,English,Open
6,116,B13,4,English,Fixed
6,125,B14,4,English,Open
6,120,B14,4,English,Fixed
6,36,B15,4,English,Open
6,58,B15,4,English,Fixed
6,67,B16,7,English,Open
6,88,B16,8,English,Fixed
6,149,B17,8,English,Open
6,140,B17,8,English,Fixed
6,2,B18,11,English,Open
6,8,B18,11,English,Fixed
6,78,B19,11,English,Open
6,157,B19,11,English,Fixed
6,65,B2,11,English,Open
6,63,B2,11,English,Fixed
6,109,B20,SALMON,English,Open
6,89,B20,11,English,Fixed
6,8,B3,9,English,Open
6,50,B3,9,English,Fixed
6,157,B4,9,English,Open
6,22,B4,6,English,Fixed
6,18,B5,6,English,Open
6,67,B5,6,English,Fixed
6,148,B6,6,English,Open
6,155,B6,6,English,Fixed
6,134,B7,5,English,Open
6,97,B7,5,English,Fixed
6,142,B8,5,English,Open
6,37,B8,5,English,Fixed
6,140,B9,LIME,English,Open
6,57,B9,5,English,Fixed
6,105,C1,SALMON,English,Open
6,95,C1,11,English,Fixed
6,152,C10,5,English,Open
6,23,C10,5,English,Fixed
6,113,C11,5,English,Open
6,143,C11,4,English,Fixed
6,24,C12,5,English,Open
6,45,C12,4,English,Fixed
6,70,C13,4,English,Open
6,146,C13,4,English,Fixed
6,114,C14,4,English,Open
6,128,C14,4,English,Fixed
6,51,C15,4,English,Open
6,123,C15,4,English,Fixed
6,146,C16,8,English,Open
6,84,C16,8,English,Fixed
6,48,C17,LILAC,English,Open
6,100,C17,8,English,Fixed
6,101,C18,11,English,Open
6,144,C18,11,English,Fixed
6,73,C19,11,English,Open
6,150,C19,11,English,Fixed
6,57,C2,SHERBERT,English,Open
6,74,C2,9,English,Fixed
6,86,C20,SALMON,English,Open
6,145,C20,11,English,Fixed
6,42,C3,9,English,Open
6,53,C3,9,English,Fixed
6,46,C4,MUSTARD,English,Open
6,39,C4,6,English,Fixed
6,132,C5,MUSTARD,English,Open
6,151,C5,6,English,Fixed
6,23,C6,6,English,Open
6,82,C6,5,English,Fixed
6,130,C7,5,English,Open
6,46,C7,5,English,Fixed
6,9,C8,5,English,Open
6,38,C8,5,English,Fixed
6,145,C9,5,English,Open
6,94,C9,5,English,Fixed
6,118,D1,11,English,Open
6,19,D1,11,English,Fixed
6,155,D10,5,English,Open
6,132,D10,5,English,Fixed
6,151,D11,5,English,Open
6,60,D11,4,English,Fixed
6,92,D12,5,English,Open
6,78,D12,4,English,Fixed
6,141,D13,4,English,Open
6,107,D13,4,English,Fixed
6,35,D14,4,English,Open
6,138,D14,4,English,Fixed
6,93,D15,4,English,Open
6,160,D15,4,English,Fixed
6,108,D16,8,English,Open
6,129,D16,8,English,Fixed
6,29,D17,8,English,Open
6,133,D17,8,English,Fixed
6,60,D18,8,English,Open
6,122,D18,11,English,Fixed
6,133,D19,11,English,Open
6,135,D19,11,English,Fixed
6,55,D2,9,English,Open
6,99,D2,9,English,Fixed
6,94,D20,11,English,Open
6,34,D20,11,English,Fixed
6,139,D3,9,English,Open
6,10,D3,9,English,Fixed
6,25,D4,9,English,Open
6,1,D4,6,English,Fixed
6,88,D5,MUSTARD,English,Open
6,56,D5,6,English,Fixed
6,150,D6,5,English,Open
6,119,D6,6,English,Fixed
6,69,D7,5,English,Open
6,6,D7,5,English,Fixed
6,104,D8,5,English,Open
6,4,D8,5,English,Fixed
6,41,D9,5,English,Open
6,59,D9,5,English,Fixed
6,83,E1,3,English,Open
6,93,E1,11,English,Fixed
6,107,E10,5,English,Open
6,118,E10,5,English,Fixed
6,62,E11,5,English,Open
6,101,E11,4,English,Fixed
6,39,E12,4,English,Open
6,113,E12,4,English,Fixed
6,144,E13,4,English,Open
6,43,E13,4,English,Fixed
6,96,E14,4,English,Open
6,130,E14,4,English,Fixed
6,20,E15,4,English,Open
6,158,E15,4,English,Fixed
6,37,E16,8,English,Open
6,91,E16,8,English,Fixed
6,123,E17,8,English,Open
6,64,E17,8,English,Fixed
6,17,E18,8,English,Open
6,124,E18,11,English,Fixed
6,52,E19,11,English,Open
6,25,E19,11,English,Fixed
6,154,E2,9,English,Open
6,86,E2,9,English,Fixed
6,112,E20,11,English,Open
6,137,E20,11,English,Fixed
6,16,E3,10,English,Open
6,102,E3,10,English,Fixed
6,11,E4,10,English,Open
6,3,E4,10,English,Fixed
6,160,E5,10,English,Open
6,41,E5,10,English,Fixed
6,49,E6,5,English,Open
6,109,E6,5,English,Fixed
6,34,E7,5,English,Open
6,117,E7,5,English,Fixed
6,54,E8,5,English,Open
6,77,E8,5,English,Fixed
6,90,E9,5,English,Open
6,139,E9,5,English,Fixed
6,138,F1,3,English,Open
6,148,F1,3,English,Fixed
6,158,F10,5,English,Open
6,65,F10,5,English,Fixed
6,28,F11,5,English,Open
6,48,F11,4,English,Fixed
6,99,F12,5,English,Open
6,24,F12,4,English,Fixed
6,80,F13,4,English,Open
6,35,F13,4,English,Fixed
6,143,F14,4,English,Open
6,5,F14,4,English,Fixed
6,115,F15,4,English,Open
6,110,F15,4,English,Fixed
6,5,F16,8,English,Open
6,92,F16,8,English,Fixed
